Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,25025.8480,NA,10.07520000000000,9.96080000000000,9.71270000000000,9.88230000000000,9.8932,25025.6019,9.9588,0.2461,9.7127,0.0833,10.0451,0.7144,9.3307,0.0566,25025.6019,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,25035.8680,NA,10.02000000000000,10.09330000000000,9.69610000000000,9.94650000000000,9.9665,25035.5607,10.0034,0.3073,9.6961,0.1696,10.0842,0.6597,9.4245,-0.1345,25035.5607,NA,12.4823,12.4823
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,25045.8871,NA,10.01910000000000,9.95630000000000,9.73070000000000,9.79520000000000,9.9037,25045.5641,10.0537,0.3230,9.7307,0.2504,9.8678,0.4294,9.4384,0.0471,25045.5641,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,25055.8871,NA,10.00000000000000,9.98250000000000,9.73990000000000,9.80150000000000,9.8862,25055.6178,10.0092,0.2693,9.7399,0.0645,10.0063,0.5403,9.4660,0.0712,25055.6178,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,25065.8230,NA,9.93590000000000,10.04080000000000,9.77530000000000,9.83840000000000,9.9911,25065.6270,9.9713,0.1960,9.7753,0.0616,9.9728,0.5020,9.4708,-0.0316,25065.6270,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,25075.8072,NA,9.98420000000000,9.93310000000000,9.78310000000000,9.87090000000000,9.9400,25075.5983,9.9920,0.2089,9.7831,0.0631,10.0167,0.5375,9.4792,0.0382,25075.5983,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,25085.8186,NA,10.01140000000000,10.07300000000000,9.79410000000000,9.87670000000000,10.0016,25085.5903,10.0224,0.2283,9.7941,0.0878,10.0172,0.5216,9.4956,-0.0810,25085.5903,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,25095.8753,NA,10.05670000000000,9.94270000000000,9.73530000000000,9.87940000000000,9.8876,25095.6127,9.9979,0.2626,9.7353,0.0826,10.0594,0.6039,9.4555,0.0797,25095.6127,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,25105.8857,NA,10.01040000000000,10.01420000000000,9.71070000000000,9.78910000000000,9.8914,25105.6106,9.9858,0.2751,9.7107,0.1441,9.9201,0.4669,9.4532,-0.0163,25105.6106,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,25115.8317,NA,9.94600000000000,9.97650000000000,9.78350000000000,9.83880000000000,9.9219,25115.5964,10.0188,0.2353,9.7835,0.0784,9.9957,0.5240,9.4717,0.0093,25115.5964,NA,NA,NA
